organelle,wavelength,intensity,experiment,field_of_view
LD,590.87,0.4346752689199498,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-4
LD,600.865,0.6301739802310278,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-4
LD,610.86,0.2515569103152924,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-4
mitochondria,570.885,0.5169333519024638,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-5
mitochondria,580.875,0.48348048133691107,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-5
mitochondria,590.87,0.43659376380174586,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-5
mitochondria,600.865,0.6213204116613597,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-5
mitochondria,610.86,0.22313728376304784,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-5
LD,570.885,0.472006041748831,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-5
LD,580.875,0.4805711985695835,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-5
LD,590.87,0.4657203548127052,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-5
LD,600.865,0.6477887337572394,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-5
LD,610.86,0.2594523181389862,EYrainbow_glucose,spectral-blue_EYrainbow_glu-50_field-5
mitochondria,570.885,0.5466735182166202,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-0
mitochondria,580.875,0.4737912610727849,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-0
mitochondria,590.87,0.47637534602863524,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-0
mitochondria,600.865,0.6635523018134464,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-0
mitochondria,610.86,0.2693395977767206,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-0
LD,570.885,0.4866727656394991,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-0
LD,580.875,0.4610861233942498,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-0
LD,590.87,0.4903589545679975,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-0
LD,600.865,0.6893831224440574,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-0
LD,610.86,0.32906477769790266,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-0
mitochondria,570.885,0.5670733304426189,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-1
mitochondria,580.875,0.4834070692341576,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-1
mitochondria,590.87,0.4814562028303248,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-1
mitochondria,600.865,0.6615136428502637,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-1
mitochondria,610.86,0.26374638780412324,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-1
LD,570.885,0.5196886277930913,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-1
LD,580.875,0.4731182668205172,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-1
LD,590.87,0.4934685277054443,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-1
LD,600.865,0.6803102904583801,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-1
LD,610.86,0.3104729783758561,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-1
mitochondria,570.885,0.5810073418799195,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-2
mitochondria,580.875,0.4900347562558374,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-2
mitochondria,590.87,0.49526736123206694,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-2
mitochondria,600.865,0.6640390536204477,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-2
mitochondria,610.86,0.26761913268529597,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-2
LD,570.885,0.518613000297733,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-2
LD,580.875,0.48297135881175973,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-2
LD,590.87,0.5142427882718433,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-2
LD,600.865,0.689943322530163,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-2
LD,610.86,0.3208256847825457,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-2
mitochondria,570.885,0.6044124694499496,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-3
mitochondria,580.875,0.5046530391097147,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-3
mitochondria,590.87,0.5003562836252665,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-3
mitochondria,600.865,0.6672991844717211,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-3
mitochondria,610.86,0.2611487770120968,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-3
LD,570.885,0.5395428539604741,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-3
LD,580.875,0.497892500552816,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-3
LD,590.87,0.5209717229926065,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-3
LD,600.865,0.6963220552269921,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-3
LD,610.86,0.3259037095974833,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-3
mitochondria,570.885,0.6342298254023145,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-4
mitochondria,580.875,0.5103074808959607,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-4
mitochondria,590.87,0.5151646225616948,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-4
mitochondria,600.865,0.6596347067444773,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-4
mitochondria,610.86,0.25801595974617436,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-4
LD,570.885,0.5815794295883,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-4
LD,580.875,0.5060331591271549,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-4
LD,590.87,0.5274913102059251,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-4
LD,600.865,0.6801688492219545,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-4
LD,610.86,0.30883289145425996,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-4
mitochondria,570.885,0.6374233823125578,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-5
mitochondria,580.875,0.5140882296828367,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-5
mitochondria,590.87,0.516584273527689,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-5
mitochondria,600.865,0.6673167445913916,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-5
mitochondria,610.86,0.2669941080656951,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-5
LD,570.885,0.5724853781459911,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-5
LD,580.875,0.510576479038383,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-5
LD,590.87,0.5307030099495638,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-5
LD,600.865,0.6935707147570858,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-5
LD,610.86,0.31930101391549487,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-5
mitochondria,570.885,0.6220120898579793,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-6
mitochondria,580.875,0.5168027182421014,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-6
mitochondria,590.87,0.5282737282408617,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-6
mitochondria,600.865,0.6728498406475105,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-6
mitochondria,610.86,0.27913934204777785,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-6
LD,570.885,0.5657849985770078,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-6
LD,580.875,0.5072835284059335,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-6
LD,590.87,0.5400438171884605,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-6
LD,600.865,0.6976654590100332,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-6
LD,610.86,0.3263624420887699,EYrainbow_glucose,spectral-blue_EYrainbow_glu-5_field-6
mitochondria,570.885,0.23124862986590017,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
mitochondria,580.875,0.4974661674267806,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
mitochondria,590.87,0.6131956430559523,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
mitochondria,600.865,0.7319768335152886,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
mitochondria,610.86,0.6420682718665255,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
mitochondria,620.86,0.5427822849504783,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
mitochondria,630.86,0.035244696017783246,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
mitochondria,640.855,0.0021229313400256233,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
LD,570.885,0.08275448550322623,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
LD,580.875,0.29540541355145794,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
LD,590.87,0.5425787040158533,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
LD,600.865,0.7802642465740337,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
LD,610.86,0.8710710422840473,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
LD,620.86,0.7486453639426816,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
LD,630.86,0.04884867449922543,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
LD,640.855,0.0017422493457257685,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-0
mitochondria,570.885,0.2631777556200874,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
mitochondria,580.875,0.5238935535497838,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
mitochondria,590.87,0.626768803783559,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
mitochondria,600.865,0.7379463859490613,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
mitochondria,610.86,0.6384136368115174,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
mitochondria,620.86,0.5485697031327511,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
mitochondria,630.86,0.04769676535684166,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
mitochondria,640.855,0.004019476953174821,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
LD,570.885,0.09933826681619284,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
LD,580.875,0.31287206545138946,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
LD,590.87,0.5554333814657788,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
LD,600.865,0.786622957187984,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
LD,610.86,0.8744669832161625,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
LD,620.86,0.7541219399932988,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
LD,630.86,0.061460343062497834,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
LD,640.855,0.0032207973328580728,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-1
mitochondria,570.885,0.2595928005775435,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
mitochondria,580.875,0.5349115076285125,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
mitochondria,590.87,0.631396127015176,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
mitochondria,600.865,0.7440838564359158,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
mitochondria,610.86,0.6489865117059281,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
mitochondria,620.86,0.5665339240341498,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
mitochondria,630.86,0.08143580790861273,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
mitochondria,640.855,0.006537599789663822,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
LD,570.885,0.09943640544491941,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
LD,580.875,0.31132637013651765,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
LD,590.87,0.5452152688176356,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
LD,600.865,0.7815950720377728,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
LD,610.86,0.8760423126337955,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
LD,620.86,0.7629821569626748,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
LD,630.86,0.0981067484786986,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
LD,640.855,0.004976837801845387,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-2
mitochondria,570.885,0.2838774152969868,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
mitochondria,580.875,0.5466368368414751,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
mitochondria,590.87,0.6339513154182058,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
mitochondria,600.865,0.7455486909971605,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
mitochondria,610.86,0.6536504241059368,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
mitochondria,620.86,0.5714978585233857,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
mitochondria,630.86,0.09460799914811158,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
mitochondria,640.855,0.011586170469924589,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
LD,570.885,0.10500670604085639,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
LD,580.875,0.3000268791217524,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
LD,590.87,0.5384843987715436,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
LD,600.865,0.7855955877429724,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
LD,610.86,0.8798298724583716,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
LD,620.86,0.7684852920410097,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
LD,630.86,0.10720453884632218,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
LD,640.855,0.008066927787115012,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-3
mitochondria,570.885,0.31255356689705305,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
mitochondria,580.875,0.49208357587032975,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
mitochondria,590.87,0.546271049733637,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
mitochondria,600.865,0.6700069256198199,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
mitochondria,610.86,0.5568117398293827,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
mitochondria,620.86,0.5053723444109588,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
mitochondria,630.86,0.11810508208860661,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
mitochondria,640.855,0.0230902731056967,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
LD,570.885,0.2590737380700524,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
LD,580.875,0.46628722333531775,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
LD,590.87,0.5780998957972601,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
LD,600.865,0.7191686488144298,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
LD,610.86,0.636182942776261,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
LD,620.86,0.5998489324817066,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
LD,630.86,0.11744137764913867,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
LD,640.855,0.01728406779929417,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-4
mitochondria,570.885,0.28681280923199354,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
mitochondria,580.875,0.5403951199483372,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
mitochondria,590.87,0.6384586606915166,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
mitochondria,600.865,0.7562670654920044,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
mitochondria,610.86,0.6646918691130312,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
mitochondria,620.86,0.5840872938114509,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
mitochondria,630.86,0.10993543269706806,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
mitochondria,640.855,0.017827887197794684,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
LD,570.885,0.11661014601605173,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
LD,580.875,0.311107071227231,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
LD,590.87,0.5475978169784629,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
LD,600.865,0.7900983177720121,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
LD,610.86,0.879277297348736,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
LD,620.86,0.7639974226290939,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
LD,630.86,0.11184818566476722,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
LD,640.855,0.011785138588918935,EYrainbow_glucose,spectral-red_EYrainbow_glu-0-5_field-5
mitochondria,570.885,0.27897445427195133,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
mitochondria,580.875,0.5303097181510397,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
mitochondria,590.87,0.6496013195774814,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
mitochondria,600.865,0.766505862969731,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
mitochondria,610.86,0.6773600711411109,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
mitochondria,620.86,0.5863124385401755,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
mitochondria,630.86,0.1129693256077224,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
mitochondria,640.855,0.02310067303616672,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
LD,570.885,0.11514549704415182,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
LD,580.875,0.3032925591191398,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
LD,590.87,0.5490712534127389,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
LD,600.865,0.7897248369372881,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
LD,610.86,0.8756003299817976,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
LD,620.86,0.7626696012031707,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
LD,630.86,0.1111601596403224,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
LD,640.855,0.015203705085666413,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-0
mitochondria,570.885,0.3110119710035465,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
mitochondria,580.875,0.5516251487747721,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
mitochondria,590.87,0.6501456894057056,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
mitochondria,600.865,0.7564296603303272,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
mitochondria,610.86,0.6592381927774591,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
mitochondria,620.86,0.5734667481264204,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
mitochondria,630.86,0.118314813766983,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
mitochondria,640.855,0.027749244643792536,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
LD,570.885,0.12449093564254268,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
LD,580.875,0.2955068379844332,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
LD,590.87,0.5346236420882822,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
LD,600.865,0.7820988332202532,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
LD,610.86,0.874930769623812,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
LD,620.86,0.7675171114659979,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
LD,630.86,0.11520038637583047,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
LD,640.855,0.01737935445597795,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-1
mitochondria,570.885,0.3185311153988085,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
mitochondria,580.875,0.5592873860005053,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
mitochondria,590.87,0.6563629248176647,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
mitochondria,600.865,0.7542520753626454,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
mitochondria,610.86,0.6579880856741538,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
mitochondria,620.86,0.5728236306664737,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
mitochondria,630.86,0.12207003011431009,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
mitochondria,640.855,0.03020956847839292,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
LD,570.885,0.1265712473025276,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
LD,580.875,0.3004177806572299,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
LD,590.87,0.5381805301015737,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
LD,600.865,0.7785107526607479,EYrainbow_glucose,spectral-red_EYrainbow_glu-0_field-2
